 0, 0, 0, 0, 0, 0, 0,15,15, 0, 0, 0, 0, 0, 0, 0 
 0, 0, 0, 0, 0,12,15,15,15,15,12, 0, 0, 0, 0, 0 
 0, 0, 0, 0, 0,15,15,15,15,15,15, 0, 0, 0, 0, 0 
 0, 0, 0, 0, 0,15,15,15,15,15,15, 0, 0, 0, 0, 0 
 0, 0, 0, 0, 0, 0,15,15,15,15, 0, 0, 0, 0, 0, 0 
 0, 0, 0, 1, 1, 0, 1,15,15, 1, 0, 1, 1, 0, 0, 0 
 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0 
 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0 
 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0 
 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0 
 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0 
 0,12,12, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0,12,12, 0 
 0, 0,12, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0,12, 0, 0 
 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0 
 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0 
 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0 
