 5, 5, 5, 6, 6,15,15,15,15,15,15, 6, 6, 6, 6, 5 
 5, 5, 5, 5, 6, 6, 6,15,15, 6, 6, 6, 6, 6, 6, 5 
 5, 5, 5, 5, 5, 6, 6,15,15, 6, 6, 6, 6, 6, 6, 5 
 5, 5, 5, 5, 5, 5, 6,15,15, 6, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 5, 5, 5, 6,15,15, 6, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 5, 5, 5, 5, 0, 0, 6, 6, 6, 6, 6, 6, 15 
 5,15, 5, 5, 5, 5, 0, 0, 0, 0, 6, 6, 6, 6,15, 15 
 5,15,15,15,15,15, 0, 0, 0, 0,15,15,15,15,15, 15 
 5,15,15,15,15,15, 0, 0, 0, 0,15,15,15,15,15, 15 
 5,15, 5, 5, 5, 5, 0, 0, 0, 0, 6, 6, 6, 6,15, 15 
 5, 5, 5, 5, 5, 5, 5, 0, 0, 6, 6, 6, 6, 6, 6, 15 
 5, 5, 5, 5, 5, 5, 6,15,15, 6, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 5, 5, 5, 6,15,15, 6, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 5, 5, 6, 6,15,15, 6, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 5, 6, 6,15,15,15,15, 6, 6, 6, 6, 6, 6 
 5, 5, 5, 6, 6,15,15,15,15,15,15, 6, 6, 6, 6, 6 
