 1, 1, 1, 1, 1, 0, 8, 8, 8, 8, 1, 1, 1, 1, 1, 1 
 1, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 1 
 1, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 1 
 1, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 1 
 1, 0, 0, 0, 0, 8, 8, 0,15,15,15, 0, 0, 0, 0, 1 
 1, 0, 0, 0, 0, 0, 0, 0,15,15,15, 0, 0, 0, 0, 1 
 1, 0, 0, 0, 0, 5, 0, 0,15,15, 0, 0, 0, 0, 0, 1 
 1, 0, 0, 0, 5, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 1 
 1, 0, 0, 0, 5, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 1 
 1, 0, 0, 5, 5, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 1 
 1, 0, 0, 5, 5, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 1 
 1, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1 
 1, 0, 5, 5, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 1 
 1, 5, 5, 5, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 1 
 1, 5, 5, 5, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 1 
 1, 5, 5, 5, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1 
